message,created_time,type,shares/count,id,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment
,2015-03-04T10:37:03+0000,photo,9,101615286547831_925745130801505,19,false,false,chronological,0,false
"這年頭外食，想省荷包，千萬不能省品質！
『蜂蜜咖哩豬排堡』厚切酥脆豬排，淋上蜂蜜果香咖哩醬，套餐只要$99！
還有更多百元有找、優質套餐喔！(大心)>>http://bit.ly/Mctktsu",2015-03-04T03:00:01+0000,photo,127,101615286547831_925166334192718,1909,false,false,chronological,45,false
"怎樣才能愉悅的離開被窩呢？
想想厚切Q彈的早安Q吐司，還夾著滑嫩太陽蛋，
讓味蕾直上雲端，整個活力大甦醒啊，超值早餐只要$39起喔！
>>http://bit.ly/Qtoast",2015-03-03T23:00:00+0000,photo,218,101615286547831_921850611190957,21986,false,false,chronological,98,false
"恭喜得奬者

Alison Hsieh
Amy Hsiao 
Anita Tsao
Anita Wang 
Annie Huang
Apple Chung
Arthur Chen 
Bala Chen
Blair Lee
Carol Chang
Ce Cheng
Cheng Jenny
Chia Ho
Chia Shin 
Chia-Yu Sun 
Chui Hui Lee
Coco Chang
Dan Lel
Dora Yu
Ellen Chang
Emily Lu 
EmilyJiang Jiang
Emma Lee
Enmi Lin
Eric Chen
Eva Chuang
Eve Yen
Freda Liu
Gigi Chang
Ginger Chuang
Haha Chang
Harumi Hsieh 
Heart Lin 
Helen Helen
Hsieh Hsiaotien
Hsieh TzeYi 
Hsinshao Chen
Hsiu Yi 
Hsu Alisa
Hsuan Su
Hua Hua
Hung Fei 
Jammrry Shen
Jennifere Lin
Jenny Cheng
Jess Cheng
Jimmy Teng
Jin Yang
Jocely Hsiao
Jocelyn Fan
Johnny Li
Julie Chang
Karl Kuo
Kelly Wang
Kenneth Lin
Kevin Lu
Kitty Stitch
Lany Hsiao
LiIy Yang
Lili Chang
Lilia Ku
Lillian Chang
Lillian Ding
Linko Tsai
Lola Chang 
Lorenzo Hsieh
Lucy Kuo
Lynn Chang
Maggie Lin
Mandy Hsu
Maruko Chen
May Chu
Mei-Jhong Chen
Meiling Lee
Michelle Hsu 
Milly Chen
Mimi Chang 
Ming Xiu Chen
Momo Lee
Momoko Chen
Nika Wu
Peggy Huang
Pei Fen Dai
Peter Fish
Princess Huang
Rong Mei
Rosalie Lee
Rube Chen 
Sabrina Chao
Sam Hsu
Sasa Chang
Sha Yi
Shelly Shelly
Shiu Jian 
Shi-Ying Chen
Shu-Hua Wu
Sih-Han Fang
Small Na Lin 
Sumi Young
TingWei Hu
Vicky Hsu
Vivian Lan
Wen Lee
Xiangping Lin
YA Ting Tsai
Yu Shin Wu
Yun Cheng
Yuwei Chang
Yvonne Pan
丁丁丁
丁子倫
丁子凌
丁玉
丁亞玉
丁樂樂
十萬兩
王文宗
王育楷
王惠萍
王韻喻
甘若蓮
白振財
仲惠孝天
如果熊
安琦吵吵
朱怡臻
朱敏惠
江佩容
江金流
米羅教室
何忠烓 
何凱莉
吳千蕙
吳小美
吳心瑜
吳佩螢
吳雅娟
呂小愛
呂雙
李佩芳
李孟玲
李怡如 
李旻樺
李奕萱
李雅惠
李雅雯
李曉真
李鎮宇
沈卓儒
貝蒂 
周士聞
周仙菇
周玉婷
周立煒
周美香
周嘉怡
林 姒函
林士傑
林子平
林小欣
林允雅
林文馨
林巧雯 
林米除
林羽煖
林承潁 
林泓村
林芳羽 
林芷羽
林芸卉
林柏勳
林美玉 
林凱盛
林琪雯
林逸欣
林義鑫
林憶雯
武燕詒
虎馬麻
邱民祥
邱芷琳
姜彤
施妞妞
柯思葶
柯振輝
柯渼芬
柯鄭仁
胡雪琳
家圈正
海綿寶
涂嘉晉
張子安
張子桓
張小中
張文軒
張仲君
張艾娃 
張珊璐
張秋萍
張家蓁
張啟賢
張景婷
梁聖承
莊桂綾
莊雪
莊雅婷
莊嘉
許小美
許君黛
許佳璇
許袖菁
郭子涵
郭小天
郭佩玲
陳小印
陳小英
陳小蜜
陳正龍
陳玉沼
陳如
陳玫伶
陳俊瑋
陳姿靜
陳建安
陳彥宜
陳美美
陳家榕
陳琍珊
陳琍珍
陳惠綿
陳靖妃
陳嘉儀 
陳碧雲
陳噗滋
陳麗秋
彭美琪
晴雨陰
曾毖禎
曾神惠
游堡妹
湯湯
辜咕咕
黃七緹
黃小華
黃安蕎
黃俊榮
黃冠華
黃品勻
黃珊穎
黃偉智
黃華莎
黃鈺貴
圓圓
楊包子
楊振隆
楊偉志
楊傑夫
楊詠舜
溫炘均
溫瑞凡 ユーイ 
葉君傑
詹建偉
詹惠娟
詹靜靜
靖軒 
廖秀芳
廖淑雯
劉芳妤
劉亭妘
劉航綜 
劉婷婷
劉順德
劉薇薇
歐妹
潘立純
潘宣宣
潘笑美
蔡宜倫
蔡家寧
蝌蚪王
鄭昭慈
鄭愛迪
噢秀蓮
賴品霏
賴政嘉
薛旻倪
謝汶臻
謝旻芳
謝明真
謝香菇
謝維哲
鍾又涵
鍾佳陵
簡峰
藍羽涵
羅巧玲 
羅偉斌
羅培修
蘇子瑜
蘇怡靜

可以獲得「麥當勞叔叔擁抱枕」*1個，請得獎粉絲在2015/3/5 23:59以前，將您的寄送資料(包含：姓名/聯絡電話/寄送地址/寄送時間)寄到mcdronaldfb@gmail.com；逾期回覆及寄送資料提供不完整者視同棄權，不予遞補得獎名額，且台灣麥當勞無須負任何責任。

※贈品預計在收到正確資料並核對無誤後將於4月初開始陸續寄送處理，請粉絲再耐心等候喔。",2015-03-02T07:15:54+0000,status,14,101615286547831_924703410905677,245,false,false,chronological,82,false
"麥當勞推出的多啦A夢馬克杯，
可以陪你做什麼？

A. 種花種草
B. 喝咖啡
C. 筆筒
D. 以上皆是

限量販售，要買要快唷！http://bit.ly/Mcdoraemon",2015-02-27T09:00:00+0000,photo,131,101615286547831_922848221091196,2903,false,false,chronological,225,false
"麥當勞限量推出多啦A夢馬克杯！
哪位朋友就像你的多啦A夢?
讓你想大聲對他說『有你真好』！
http://bit.ly/Mcdoraemon",2015-02-25T10:05:18+0000,photo,1718,101615286547831_922336731142345,15249,false,false,chronological,762,false
"下週一，麥當勞免費請你吃早餐！
超簡單，3/9國際早餐日設鬧鐘，滿福堡或嫩蛋火腿Q吐司，美味到手！
數量有限，送完為止！立刻下載 早安鬧鐘APP！
活動詳情>> http://bit.ly/mcdalarm01
#麥當勞國際早餐日 #麥當勞早安加油",2015-02-24T04:00:00+0000,photo,1290,101615286547831_921851564524195,27488,false,false,chronological,215,false
"開工囉！
第一天上班有好時光，一整年都有好時光
今天一定要吃『好時光大早餐』喔，開動囉！
http://bit.ly/Mcdplatter",2015-02-24T00:00:02+0000,photo,10,101615286547831_912153998827285,1066,false,false,chronological,3,false
"好久沒和親戚相聚，玩通霄也不夠！
餓了就點『金迎吉利分享餐』，24HR歡樂送隨時送上門！",2015-02-22T07:00:01+0000,photo,11,101615286547831_906310856078266,1735,false,false,chronological,11,false
"紅包，厚！
分紅，多！
打牌，贏！
年終，讚！

以上通通想要嗎？
快吃下財神爺手上的『金迎招財薯來堡』吧！
http://bit.ly/Mccny03",2015-02-21T02:00:01+0000,photo,243,101615286547831_906311152744903,86322,false,false,chronological,200,false
"一年的開始，你迫不及待和誰一起吃早餐？
『金迎早安分享餐』讓你和兄弟、閨密有好的開始，今年一定也要相挺喔！ http://bit.ly/cnypatter",2015-02-20T02:00:00+0000,photo,127,101615286547831_915190501856968,35232,false,false,chronological,79,false
"放鞭炮囉！趕走年獸，新年你想迎來…？
○ 桃花超旺
○ 手氣旺到初六
○ 加薪翻倍
○ 成績100分
○ 全家平安健康
麥當勞祝你願望成真，新年大確幸！",2015-02-19T02:00:01+0000,photo,27,101615286547831_910513218991363,2252,false,false,chronological,8,false
"此圖有超大亮點！
寫春聯的竟然是…愛上在台灣過年的麥當勞叔叔！
在台灣過年超幸福的啊！(蓋章無誤)",2015-02-17T02:00:00+0000,photo,17,101615286547831_916073428435342,1400,false,false,chronological,10,false
麥當勞叔叔祝大家一元復始，萬象更新！,2015-02-16T02:01:13+0000,photo,19,101615286547831_917651354944216,1584,false,false,chronological,6,false
"麥脆鷄？麥醉鷄？151傻傻分不清楚
史上最有梗的辦桌在這裡！",2015-02-15T02:00:01+0000,video,869,101615286547831_912492942126724,7682,false,false,chronological,127,false
"你100%的醇愛
就像100%阿拉比卡咖啡豆
祝情人節100%快樂！",2015-02-14T04:00:00+0000,photo,13,101615286547831_916092865100065,1422,false,false,chronological,4,false
"台灣人活跳跳，在我們的字典裡沒有冷場兩字啦！
看這群少年仔大清早就在麥當勞前舞 • 力 • 全 • 開！
原來從亞洲、中東到非洲…都在競爭『早安加油影片大賽』！ 
快投票挺台灣贏世界冠軍，讓全世界看見台灣活力！

立刻投票挺台灣：https://mcdmorningcheer.com/ZH-TW/entry/8510598
（每小時可投一次喔）#麥當勞早安加油",2015-02-14T02:00:00+0000,photo,68,101615286547831_916023495107002,25778,false,false,chronological,24,false
"麥當勞叔叔在找你！【麥當勞叔叔與我】照片小故事全台大募集
這位穿著紅白襪、充滿笑容的麥當勞叔叔
你一定認識他，搞不好跟他合照過，甚至發生過有趣的小故事
麥當勞叔叔要用外面買不到的獨家擁抱枕
交換一張你和他的合照，以及照片背後的故事！
 
在本篇貼文下方留言分享你的故事(100字內)，附上你與麥當勞叔叔合照的照片
就有機會得到全球獨家麥當勞叔叔擁抱枕喔！(限300個抽獎名額)

跟著麥當勞叔叔腳步，一起看見台灣原來那麼可愛~
>>https://www.youtube.com/watch?v=9Kaf9CFBdUw

✦活動辦法✦
活動時間：即日起~2015年2月28日23:59止
抽獎獎項：麥當勞叔叔擁抱枕
活動辦法：在本篇貼文按讚，並留言分享你和麥當勞叔叔合照與故事
得獎名單公佈：將於3月2日在本篇貼文下方公佈幸運得獎粉絲
其它注意事項：
❶活動時間即日起至2015年2月28日23:59止，一共300個得獎名額。
❷ 每個人/每個FB帳號僅限一次得獎機會，不限上傳照片數，照片不得重覆。
❸ 參加者並保證該照片無侵害任何第三人權利之虞。
❹ 得獎名單將於3月2日公告在麥當勞FB粉絲團，得獎粉絲可獲得下述獎品：麥當勞叔叔擁抱枕❺ 得獎者需在3月5日23:59前將您的寄送資料(包含：姓名/聯絡電話/寄送地址/寄送時間)寄到mcdronaldfb@gmail.com；逾期回覆及寄送資料提供不完整者視同棄權，不予遞補得獎名額，且台灣麥當勞無須負任何責任。
❻若有負面或不相關留言，台灣麥當勞有權利得予以刪除
❼本活動獎項寄送地區僅限台、澎、金、馬地區，海外地區恕無法配送。
❽上傳照片參加本活動之同時，參加者即同意台灣麥當勞使用其照片。
❾不符合活動辦法者，不具抽獎資格。
❿台灣麥當勞保留擴大、修改、取消、終止該活動以及更改活動截止日期的權利，無需做出解釋或通知。",2015-02-13T07:00:00+0000,photo,315,101615286547831_916048278437857,23227,false,false,chronological,480,false
"慶祝情人節，冰炫風第二套半價！
只要設定2/13當天麥當勞早安鬧鐘APP
不管愛情、友情、親情…一起吃冰炫風甜蜜慶祝！
火速下載 http://goo.gl/hRb90H",2015-02-12T02:00:00+0000,photo,43,101615286547831_907588369283848,2188,false,false,chronological,31,false
"號外：在台灣捕獲野生麥當勞叔叔！！
長椅上熟悉的身影，竟出現在意想不到的角落！
跟著麥當勞叔叔，看見台灣原來那麼可愛。",2015-02-11T11:00:00+0000,video,1962,101615286547831_915226481853370,56454,false,false,chronological,363,false
"尾牙比穿紅色更好兆頭的秘訣是…
『金迎招財薯來堡』有金黃閃耀、瑞氣千條的薯餅，讓你討個黃金般的好兆頭！http://bit.ly/Mccny02",2015-02-09T02:00:01+0000,photo,16,101615286547831_906311306078221,1090,false,false,chronological,18,false
"航海王『船』授追愛秘笈！
漢考克魅力四射；艾斯後段加速，衝勁十足
2/4 7am開賣！最後2款快來蒐藏！>>http://bit.ly/Mconepiece",2015-02-03T08:00:00+0000,photo,200,101615286547831_908521495857202,18037,false,false,chronological,172,false
"2/2滿福堡或美式咖啡，買一送一！
2/2滿福堡或美式咖啡，買一送一！
2/2滿福堡或美式咖啡，買一送一！

太重要了，一定要說三次！
只要設定2/2當天麥當勞早安鬧鐘APP，100%優惠券入手喔！
（滿福堡買一送一或美式咖啡買一送一）！
火速下載 http://goo.gl/hRb90H",2015-02-01T02:00:01+0000,photo,383,101615286547831_904735052902513,5891,false,false,chronological,218,false
"羊年快到囉！羊年吉祥物『笑笑羊』向你拜早年
祝你得意羊羊、笑梗不斷！
快到麥當勞擁有笑笑羊>>http://bitly.com/mcdtoys",2015-01-29T02:00:01+0000,photo,92,101615286547831_907483562627662,2025,false,false,chronological,22,false
"漢堡肉排最意想不到的美味搭檔是什麼？
提示1：你最熟悉的
提示2：金黃招財的
竟然是薯餅啊啊啊！
快品嘗『金迎招財薯來堡』美味又納福招財！http://bit.ly/Mccny01",2015-01-28T02:00:00+0000,photo,492,101615286547831_906684046040947,72625,false,false,chronological,669,false
"想贏尾牙大獎？必備以下幸運物！
超Q喬巴上下震動，大獎小獎都入荷；娜美瘋狂急轉彎，搶錢不漏接！
1/28 7am開賣！快來蒐藏！>>http://bit.ly/Mconepiece",2015-01-27T08:00:01+0000,photo,289,101615286547831_906285296080822,29358,false,false,chronological,164,false
"航海王冒險船奇，首週大咖『魯夫』、『羅』1/21 7am開賣！
全套六款，分週推出，每款都有獨特航行方式，必蒐藏！>>http://bit.ly/Mconepiece",2015-01-20T08:00:01+0000,photo,1386,101615286547831_902574036451948,18433,false,false,chronological,421,false
"最熱血的船奇，全速推進，正在前往麥當勞的航道上！
1/21早上7點準時抵達，超期待！",2015-01-19T08:00:01+0000,photo,396,101615286547831_902569473119071,3379,false,false,chronological,130,false
"每天都想放假？來份『好時光大早餐』吧！享用手做鬆餅、金黃雙炒蛋加上多樣好料，超幸福滴，就像沐浴在周日早晨的陽光啊！
http://bit.ly/Mcplatter",2015-01-13T23:00:01+0000,photo,94,101615286547831_898976760145009,35172,false,false,chronological,110,false
"優惠下殺！大麥克買一送一、滿福堡買一送一等…
超過15種獨家優惠只在早安鬧鐘APP，快設定，破盤省超大！
>> 非下載不可 http://goo.gl/hRb90H",2015-01-09T04:00:00+0000,photo,42,101615286547831_896895590353126,1445,false,false,chronological,15,false
"逼逼逼犯規！這太太太太超值了吧！
1+1=50裡竟然新加入四塊麥克鷄塊，可惡想吃啊！(伸)",2015-01-07T02:00:01+0000,photo,289,101615286547831_895182703857748,6979,false,false,chronological,168,false
"六塊麥克鷄塊餐，銷魂價$99，搭配期間限定的泰式香辣醬, 讓樂趣越沾越大!
快看超犯規沾法 http://youtu.be/l9wgvwND7IA",2015-01-05T02:00:01+0000,photo,62,101615286547831_889319027777449,2025,false,false,chronological,51,false
"爸媽表示~唸書有醬認真就上台大了
每天下課偷偷練，整班就像被複製貼上！",2015-01-02T02:00:01+0000,video,1953,101615286547831_889315194444499,84736,false,false,chronological,680,false
"跨年夜讓麥當勞陪你倒薯！
讓2015成就薯一薯二、好機會全薯於你
祝你新年大快樂！(轉圈放煙火)",2014-12-31T10:00:01+0000,photo,24,101615286547831_889256341117051,2922,false,false,chronological,11,false
"今年吃麥當勞最激省的機會，就是現在！
優惠券倒數，錯過就只能…殘念了！
>>立馬到手http://bit.ly/c1411233",2014-12-24T02:00:00+0000,link,76,101615286547831_883556751687010,1754,false,false,chronological,29,false
"喔耶！聖誕跨年開趴囉～但張羅餐點太麻煩? 
期間限定的『海陸歡聚餐』就像滿漢全席豐盛，
內含海陸大三拼、海陸雙星堡等多樣選擇，
最多現省$142，醬澎湃，一指就搞定！
>>網路訂餐http://bit.ly/w141126_3",2014-12-17T02:00:01+0000,link,124,101615286547831_878880105488008,13029,false,false,chronological,109,false
"親愛的聖誕老公公啊！
請把滿滿的愛、快樂和幸福放進麥當當粉絲的襪子裡吧！",2014-12-16T02:00:01+0000,photo,20,101615286547831_878892475486771,1135,false,false,chronological,8,false
"加碼好康最後一周，就是要給你重量級的壓軸優惠！
『1955美式培根牛肉堡餐』第二套半價，最後7天，錯過不再！>>激省優惠券，立馬下載 http://bit.ly/c1411233",2014-12-15T02:00:01+0000,photo,61,101615286547831_876811599028192,1179,false,false,chronological,26,false
"恭喜『麥麥辦桌』全球首創！麥當勞安心食材和正港台灣辦桌，天作之合！快看全場強強滾的見證！
http://on.fb.me/1qIQTUO",2014-12-13T14:48:17+0000,photo,100,101615286547831_877412665634752,10270,false,false,chronological,56,false
恭喜麥當勞安心食材終於和正港台灣辦桌，天作之合，永結連理！快來看全場強強滾的見證！,2014-12-13T14:45:34+0000,photo,38,101615286547831_877406585635360,46,false,false,chronological,0,false
"吃鮭魚最豐腴鮮美的季節，就是冬天囉！順從你的味蕾，今天就吃『北海道鮭魚堡』吧！
http://bit.ly/STburger3",2014-12-11T02:00:02+0000,photo,22,101615286547831_870960229613329,882,false,false,chronological,12,false
"趴踢趴踢，又到了歡聚季節囉！
麥當勞推出趴踢神器~鮭魚+牛肉『海陸雙星堡』和『北海道鮭魚堡』，給朋友美味的亮點！
http://bit.ly/wos1411222",2014-12-09T02:00:01+0000,link,70,101615286547831_870910686284950,6909,false,false,chronological,89,false
"聖誕快到了，交換禮物送什麼才好？
『暖暖薑餅人』給朋友暖呼呼的抱抱，還送3張熱呼呼的免費漢堡券，兩種享受一次照顧到囉！>>http://bit.ly/McGinger",2014-12-08T09:00:00+0000,photo,184,101615286547831_874506965925322,28918,false,false,chronological,98,false
"啥米!!!銷售第一的勁辣鷄腿堡有加碼優惠!
本周限定優惠快閃，半價登場！
『勁辣鷄腿堡餐』第二套半價，勁快下載！
>>激省優惠券，立馬下載 http://bit.ly/c1411233",2014-12-08T02:00:00+0000,photo,324,101615286547831_872959806080038,2588,false,false,chronological,53,false
"『麥脆鷄』變身『麥醉鷄』，令人陶醉！
『四盎司牛肉堡』的牛肉餅變身『獅子愛呷菜』，過癮夠味！
 
想吃嗎？今天就是最後機會，『麥麥辦桌』請你安心美味呷好料！非報名不可>> http://bit.ly/bandoh3",2014-12-07T02:00:00+0000,photo,58,101615286547831_872111419498210,7967,false,false,chronological,26,false
"今天牛肉和海鮮同時都在呼喚你？
不必抉擇，就吃『海陸雙星堡』，兩種願望、一次滿足！
http://bit.ly/STburger4",2014-12-05T02:00:04+0000,photo,31,101615286547831_870960566279962,1076,false,false,chronological,21,false
"太深奧啦！這道濃郁的麥醉鷄，食材竟是……
快報名麥當勞首次『麥麥辦桌』，用國際級優質食材，請你安心美味呷好料！ http://bit.ly/bandoh2",2014-12-04T02:00:02+0000,photo,52,101615286547831_872111926164826,4642,false,false,chronological,42,false
"美味史大發現~魚和牛原來是天生美味絕配啊！
麥當勞首次推出年終壓軸『海陸雙星堡』，歲末歡聚，給自己雙倍犒賞！
http://bit.ly/wos1411221",2014-12-03T02:00:00+0000,video,81,101615286547831_870907952951890,3217,false,false,chronological,118,false
"太犯規了！這道噴香夠味的獅子頭，居然是用麥當勞……做的？！
快報名全球破天荒『麥麥辦桌』，用國際級優質食材，請你安心美味呷好料！ http://bit.ly/bandoh1",2014-12-02T12:30:01+0000,photo,57,101615286547831_871541739555178,4848,false,false,chronological,45,false
"年終激省優惠券再加碼，限時半價優惠，首發登場！
『海陸雙星堡餐』第二套半價，必下載(握拳)！
>>更多優惠，立馬下載
http://campaign.mcdonalds.com.tw/coupon20141201/",2014-12-02T09:30:00+0000,photo,540,101615286547831_871543412888344,3218,false,false,chronological,92,false
"全球破天荒！美式麥當勞第一次台味辦桌！
金牌總鋪師，遇見麥當勞優食材，會端出什麼樣的澎湃手路菜？
12/1~12/7快來搶位報名，12/13免費呷好料！ http://bit.ly/mcbandoh",2014-12-01T09:00:01+0000,photo,353,101615286547831_870992936276725,8521,false,false,chronological,106,false
"今年辛苦囉！麥當勞犒賞『年終激省優惠券』！
搭配套餐加點省超大！+$30享有麥脆鷄、 +$40就有勁辣鷄腿堡或大麥克…
>>更多優惠，立馬下載 
http://bit.ly/c1411232",2014-11-23T02:00:01+0000,photo,639,101615286547831_865651416810877,6999,false,false,chronological,124,false
"喜歡麥當勞叔叔&漢堡神偷的你千。萬。不。可。錯。過！
即日起至2015/1/11，完成任務熊熊就請你喝可樂！
等你喔(招手)~

台中泰迪熊展：位於台灣大道二段&中興街口",2014-11-21T08:22:44+0000,photo,99,101615286547831_865629340146418,1847,false,false,chronological,15,false
"心暖了，全身就暖了！
『暖暖薑餅人』就像讓心情泡溫泉，
還送3張免費漢堡券喔！
http://bit.ly/McGinger",2014-11-20T02:00:00+0000,link,64,101615286547831_864496586926360,7018,false,false,chronological,43,false
"更優惠！更大方！更好用！
早安鬧鐘APP升級2.0版囉！

●隨機好康任你拿
●可隨時轉送餐點優惠券給好友
● 依照每天需求，個人化設定鬧鐘
>> 非下載不可  http://goo.gl/hRb90H",2014-11-19T11:14:54+0000,link,81,101615286547831_864494476926571,7683,false,false,chronological,69,false
"預測人氣王！網路投票按讚抽500元麥當勞禮券！
即日起至12/5 23:59，每日二票快來選出你心中的麥光2選秀大道歌唱組及舞蹈組的雙人氣王！
>>http://bit.ly/McdStar",2014-11-19T09:00:01+0000,photo,17,101615286547831_864445816931437,914,false,false,chronological,2,false
"小小彩繪家每組前50名入圍名單出爐囉~
即日起開放網路票選，直到11/30前，除了能天天投給你心中的「快樂人氣獎」，還可為他/她拉票唷！
趕快前往投票→ http://bit.ly/creatorvote",2014-11-19T02:00:01+0000,photo,8,101615286547831_863899156986103,402,false,false,chronological,18,false
"大感謝！
麥當勞早安鬧鐘APP整年占據下載排行榜，
升級改版大放送！
送你新加坡聖淘沙假期，
設鬧鐘就有機會贏取喔！
>> 立馬來搶     http://goo.gl/hRb90H",2014-11-18T08:00:01+0000,photo,12,101615286547831_863817266994292,550,false,false,chronological,116,false
"直擊泰迪熊展，竟發現泰迪熊X麥當勞叔叔和漢堡神偷！
全場小朋友搶合照，兩位本尊意外現身亂入，超亮點讓尖叫聲爆棚啦！

限時特展，合照打卡一定要的啊！
地點：台中泰迪熊展，位於台灣大道二段&中興街口",2014-11-17T12:22:21+0000,photo,24,101615286547831_863437340365618,1333,false,false,chronological,13,false
"就是明天11/14！
AM 9：30起跑，最快Email到store_tw@asus.com，
註明你的姓名、連絡電話、email，
前13名快手立即送$10,000 ASUS Store購物金！
非搶不可啊！>> http://goo.gl/hRb90H",2014-11-13T08:00:00+0000,photo,39,101615286547831_860642240645128,543,false,false,chronological,17,false
"全台唯一！
『暖暖薑餅人』在麥當勞獨家開賣！
冬季限定，暖暖你的心，還送3張免費漢堡券喔！

>>http://bit.ly/McGinger",2014-11-12T02:00:00+0000,photo,827,101615286547831_860139060695446,12798,false,false,chronological,280,false
"必敗！
必敗！
必敗！
因為很重要，所以要說三次~
Hello Kitty 樂團，40週年限量紀念款，
一起加入粉紅搖滾浪潮吧！http://bitly.com/mcdtoys",2014-11-05T08:00:01+0000,photo,260,101615286547831_855972334445452,2279,false,false,chronological,130,false
"只要一口，瞬間就讓辣在嘴裡立即燃燒，
極致享受征服辣的快感
感官辛饗宴『川味花椒鷄排堡』，
征服你的味蕾！
http://bitly.com/mcSpicy",2014-11-05T02:00:00+0000,video,115,101615286547831_855528587823160,3194,false,false,chronological,98,false
"紅白風潮來襲！
連NBA雷霸龍LeBron  James也穿上紅白，力挺遠地就醫的小朋友！快到麥當勞零錢箱，一塊錢不嫌少，輕鬆響應！
猜猜下一個穿上紅白的巨星是誰吧？",2014-11-04T04:45:48+0000,photo,7,101615286547831_855373154505370,932,false,false,chronological,2,false
"史上最Fun路跑『麥當勞紅襪愛路跑』

正妹、型男、小正太、一字馬…各個臥虎藏龍，大鳥姐姐也為愛爆走，張張超有梗！http://goo.gl/E8AFGy",2014-11-01T02:40:06+0000,photo,26,101615286547831_853624271346925,12623,false,false,chronological,19,false
"史上最Fun路跑『麥當勞紅襪愛路跑』！
正妹、型男、小正太、一字馬…各個臥虎藏龍，大鳥姐姐也為愛爆走，張張超有梗！",2014-11-01T02:36:43+0000,photo,4,101615286547831_853623014680384,34,false,false,chronological,0,false
,2014-11-01T02:36:07+0000,photo,5,101615286547831_853622714680414,763,false,false,chronological,15,false
"興不興奮？期不期待？明天就是麥當勞首次『紅襪愛路跑』！
報名的捧由們，記得明早06:30集合，別忘了要穿上你的活動上衣、吸睛破表紅白條紋襪、號碼布喔！
大家不見不散！~
http://bit.ly/DayRun",2014-10-31T02:00:01+0000,photo,17,101615286547831_845307585511927,796,false,false,chronological,4,false
你知道為什麼萬聖節要變裝嗎？傳說鬼出沒時，變裝鬼就認不出你來囉！祝大家萬聖節萬安！,2014-10-30T02:00:00+0000,photo,21,101615286547831_852216888154330,1044,false,false,chronological,6,false
"好運一波又一波~~~~~~
想要Xbox最新機種嗎?
只要天天設鬧鐘，就有機會天天抽XBOX ONE+Kinect 感應器！(價值$15,980元)

不必猶豫，立馬下載『早安鬧鐘APP』>>http://goo.gl/hRb90H",2014-10-29T02:37:45+0000,link,71,101615286547831_851898578186161,15610,false,false,chronological,81,false
你知道~為什麼麥當勞薯條有的長有的短？因為每一根薯條，都是從整顆馬鈴薯直接切條製作，每一口都吃得到真材實料的綿密鬆軟喔！http://bit.ly/mcFries,2014-10-28T10:00:02+0000,photo,19,101615286547831_851452808230738,768,false,false,chronological,11,false
"日本大人氣！像早晨般充滿朝氣的Depapepe樂團，請你免費體驗！
10/28 9:30am最快E-mail姓名跟連絡電話到branding.tw@sonymusic.com，入場券一套兩張免費送！

時間： 11/08 20:00~22:00
地點： THE WALL LIVE HOUSE
備註：演唱會門票共兩套，一套含兩張門票，欲知活動詳情請洽SONY MUSIC

→→快手升級/下載APPhttp://goo.gl/hRb90H",2014-10-27T02:00:00+0000,photo,4,101615286547831_840874165955269,199,false,false,chronological,2,false
"讓寶貝的創作登上快樂兒童餐盒，最後機會倒數囉！
記得10月31日前完成畫作寄回唷! 做個小小彩繪家趁現在→ http://bit.ly/ltcreator",2014-10-23T09:00:01+0000,photo,19,101615286547831_848283748547644,411,false,false,chronological,7,false
"『冰雪奇蹟日』只限明天！快設定『麥當勞早安鬧鐘APP』，領取超優惠，冰心雪糕第二支$10！Let it Snow！ Let it Snow！ 
火速下載『麥當勞早安鬧鐘APP』http://goo.gl/hRb90H",2014-10-22T13:00:01+0000,photo,153,101615286547831_845084682200884,1970,false,false,chronological,34,false
"一層一層的引爆辣味，讓你一口一口欲罷不能！
第一口，芥末香辣
第二口，黑胡椒嗆辣
第三口，紅椒辛辣
感官辛饗宴『辛辣黑椒鷄腿堡』，準備引爆味蕾吧！
http://bitly.com/mcSpicy",2014-10-22T02:00:01+0000,photo,334,101615286547831_847689185273767,11947,false,false,chronological,261,false
"天上為什麼有三個月亮? 媽媽肚子裡為什麼有小狗狗?
想認識孩子心中的那位想像力大師嗎?http://youtu.be/zZc0-53exPk",2014-10-20T09:00:00+0000,video,228,101615286547831_847136415329044,5738,false,false,chronological,18,false
"天天都要設鬧鐘，為何不來拿1萬元？
現在到10/23，設『早安鬧鐘APP』，天天送ASUS Store購物金1萬元！最後倒數，別讓1萬元飛啦！
設鬧鐘 贏1萬 -->http://goo.gl/hRb90H",2014-10-20T02:32:39+0000,photo,7,101615286547831_847118105330875,367,false,false,chronological,5,false
"不扮裝搗蛋，怎麼叫萬聖節？
10月週末，快來麥當勞參加萬聖派對，變裝俏皮的小小搗蛋鬼喔！
活動訊息請洽各餐廳。 -->http://bit.ly/McHolloween",2014-10-17T11:00:00+0000,photo,34,101615286547831_845653828810636,655,false,false,chronological,13,false
"正義英雄的出場，乾冰煙霧是一定要的啊！
麥當勞推出忍者龜，好物，不買嗎？http://bitly.com/mcdtoys",2014-10-17T02:00:01+0000,photo,12,101615286547831_845141048861914,536,false,false,chronological,19,false
